Sample,X,Y,Z
720,0.0060,-0.0859,1.0824
721,0.0524,-0.1737,1.2794
722,-0.0193,0.0165,0.7797
723,-0.3208,-0.0070,0.8151
724,-0.0235,-0.1314,0.9528
725,0.0193,-0.3432,1.3300
726,-0.1600,-0.1958,1.1794
727,-0.2283,-0.1181,1.0930
728,0.0285,0.0552,1.0336
729,0.2648,0.0389,1.0823
730,-0.1802,0.1526,0.9608
731,-0.3138,0.0770,0.8873
732,-0.1389,-0.1401,1.1958
733,0.1003,-0.2346,1.1653
734,-0.3322,-0.2517,1.0338
735,-0.3373,0.0242,0.5326
736,-0.2023,-0.1448,0.9346
737,-0.0487,-0.0810,1.3682
738,-0.1155,-0.0021,1.3235
739,-0.1286,0.2650,0.8021
740,-0.1879,0.2922,0.6697
741,0.0193,-0.2030,1.2022
742,-0.2679,-0.3516,1.3784
743,-0.1551,-0.2805,0.9083
744,-0.1371,-0.1924,0.6419
745,-0.2525,-0.2601,1.0440
746,0.0161,-0.5200,1.6980
747,-0.1607,0.0216,1.2698
748,0.3650,0.3154,0.6513
749,0.0722,0.4575,0.4783
750,-0.3925,-0.1000,1.2729
751,-0.2824,-0.5694,1.6656
752,-0.0203,-0.2289,1.0007
753,0.2506,0.0533,0.3322
754,-0.2402,-0.1409,0.6661
755,-0.5845,-0.4792,1.5957
756,-0.3597,-0.4398,1.7337
757,0.3677,0.2864,0.9638
758,0.0991,0.6946,0.3547
759,-0.1138,0.3961,0.6296
760,-0.1809,-0.2766,1.4465
761,-0.2789,-0.4564,1.4918
762,-0.1102,-0.3695,1.2374
763,-0.0168,0.0834,0.4670
764,-0.3606,0.0992,0.6105
765,0.1364,-0.2979,1.0986
766,0.0578,-0.2812,1.4821
767,-0.4571,-0.1547,1.5171
768,-0.1979,0.3720,0.7121
769,0.3020,0.4038,0.5352
770,-0.1616,0.1592,0.8605
771,-0.2040,-0.2612,1.3481
772,-0.1309,-0.3384,1.4441
773,0.0063,-0.2167,1.1157
